,trade_id,currency,entry_date,exit_date,days_held,ois_cc_entry,spread_cc_annual,funding_cc,swap5_cc_entry,fx_local_entry,fx_gbp_entry,fx_local_exit,fx_gbp_exit,borrowed_usd,equity_usd,borrowed_gbp,interest_gbp,repay_gbp,repay_usd,bond_entry_price_local,n_bonds,bond_exit_price_local,bond_accrued_local,bond_proceeds_local,bond_proceeds_usd,bond_pnl_usd,borrow_cost_usd,total_pnl_usd
646,647,RepTurkey,2022-07-06,2022-07-12,6,0.011908,0.005,0.016908,0.11884424664578307,17.0308,0.837831,17.356,0.842834,8000000.0,2000000.0,6702648.0,1863.1910641912582,6704511.191064191,7954723.220781543,100.0,1703080.0,89.76975515667993,0.20744300721722547,153238366.64896998,8829129.214621454,-1170870.7853785455,-45276.77921845671,-1125594.0061600888
647,648,RepTurkey,2022-07-13,2022-07-19,6,0.011912,0.005,0.016912,0.12063311881574625,17.3295,0.840225,17.487114,0.837097,8000000.0,2000000.0,6721800.0,1868.9570098883646,6723668.957009888,8032126.452501787,100.0,1732950.0,90.29661240566526,0.21075767189770242,156844746.97591272,8969161.347945279,-1030838.6520547215,32126.452501786873,-1062965.1045565084
648,649,RepTurkey,2022-07-20,2022-07-26,6,0.011906000000000002,0.005,0.016906,0.12080999187334623,17.542955,0.831299,17.820845,0.829008,8000000.0,2000000.0,6650392.0,1848.4463234801715,6652240.44632348,8024338.059854044,100.0,1754295.5,91.22468063885773,0.21108572849454618,160405353.47729746,9000995.939154258,-999004.060845742,24338.059854043648,-1023342.1206997856
649,650,RepTurkey,2022-07-27,2022-08-02,6,0.011909000000000001,0.005,0.016909,0.12283410095238893,17.85858,0.829229,17.90098,0.816399,8000000.0,2000000.0,6633832.0,1844.1707853303717,6635676.17078533,8127981.747632383,100.0,1785858.0,95.89294847302074,0.21484409401744964,171634870.2181857,9588015.305205954,-411984.69479404576,127981.74763238337,-539966.4424264291
650,651,RepTurkey,2022-08-03,2022-08-09,6,0.011911,0.005,0.016911,0.11318171248663945,17.938005,0.821011,17.956854,0.827475,8000000.0,2000000.0,6568088.0,1826.1102925183638,6569914.1102925185,7939713.115553362,100.0,1793800.5,96.40579481475498,0.19698970280082,173286123.16898385,9650138.224044358,-349861.77595564164,-60286.884446637705,-289574.89150900394
651,652,RepTurkey,2022-08-10,2022-08-16,6,0.016898,0.005,0.021898,0.10524769696331382,17.9217,0.827607,17.959,0.829752,8000000.0,2000000.0,6620856.0,2383.719492606772,6623239.719492607,7982191.931435666,100.0,1792170.0,95.8454623032521,0.18244235190735528,172098329.88583714,9582845.920476481,-417154.0795235187,-17808.068564333953,-399346.0109591847
652,653,RepTurkey,2022-08-17,2022-08-23,6,0.016907000000000002,0.005,0.021907000000000003,0.11036881230661967,17.95335,0.825138,18.1063,0.850081,8000000.0,2000000.0,6601104.0,2377.585095506223,6603481.585095506,7768061.614240886,100.0,1795335.0,92.26728029254707,0.19181892078522259,165995056.88616794,9167806.613508444,-832193.3864915557,-231938.3857591143,-600255.0007324414
653,654,RepTurkey,2022-08-24,2022-08-30,6,0.016905,0.005,0.021905,0.11762156843813744,18.12634,0.845671,18.1842,0.854309,8000000.0,2000000.0,6765368.0,2436.5271863417324,6767804.527186342,7921963.279312686,100.0,1812634.0,97.39458708642633,0.2051808724010863,176912657.79428118,9728921.689944083,-271078.3100559171,-78036.72068731394,-193041.5893686032
654,655,RepTurkey,2022-08-31,2022-09-06,6,0.016896,0.005,0.021896000000000002,0.12047333254977553,18.181685,0.855857,18.2129,0.864838,8000000.0,2000000.0,6846856.0,2464.861523196135,6849320.861523196,7919773.254092901,100.0,1818168.5000000002,97.55511028411959,0.21046135703541818,177754282.74244136,9759801.170732906,-240198.8292670939,-80226.74590709899,-159972.08335999493
655,656,RepTurkey,2022-09-07,2022-09-13,6,0.016907000000000002,0.005,0.021907000000000003,0.12065442008447486,18.247499,0.871216,18.226491,0.856036,8000000.0,2000000.0,6969728.0,2510.356057491655,6972238.356057492,8144795.728284198,100.0,1824749.9,101.73247746061972,0.21079717750847782,186020980.20159698,10206077.527572202,206077.52757220156,144795.72828419786,61281.799288003705
656,657,RepTurkey,2022-09-14,2022-09-20,6,0.016914,0.005,0.021914,0.11972757721402826,18.2544,0.867955,18.2984,0.875072,8000000.0,2000000.0,6943640.0,2501.7589658178836,6946141.758965818,7937794.557437352,100.0,1825440.0,96.94134948906833,0.20907902067981224,177342278.21883464,9691682.235541612,-308317.7644583881,-62205.442562648095,-246112.32189574
657,658,RepTurkey,2022-09-21,2022-09-27,6,0.016902999999999998,0.005,0.021903,0.12293629330097859,18.308,0.879617,18.46,0.928544,8000000.0,2000000.0,7036936.0,2534.100160119067,7039470.100160119,7581191.736912972,100.0,1830800.0,95.1056791277106,0.21503404656802033,174513161.67946932,9453584.05630928,-546415.9436907191,-418808.2630870277,-127607.68060369138
658,659,RepTurkey,2022-09-28,2022-10-04,6,0.021890999999999997,0.005,0.026890999999999998,0.1295688969679953,18.488203,0.939056,18.544245,0.883327,8000000.0,2000000.0,7512448.0,3321.5654134600104,7515769.56541346,8508479.380131548,100.0,1848820.3,98.65929864191857,0.22740417002623461,182823743.55879062,9858786.030857045,-141213.9691429548,508479.38013154827,-649693.3492745031
659,660,RepTurkey,2022-10-05,2022-10-11,6,0.021866,0.005,0.026866,0.11857808325841011,18.572199,0.874692,18.581801,0.907243,8000000.0,2000000.0,6997536.0,3091.0244523493066,7000627.024452349,7716374.8019575225,100.0,1857219.9,93.38920576161036,0.20695033019698322,173828643.65721083,9354779.10118674,-645220.8988132607,-283625.1980424775,-361595.70077078324
660,661,RepTurkey,2022-10-12,2022-10-18,6,0.02186,0.005,0.026860000000000002,0.12032301642853299,18.5828,0.909347,18.5746,0.878007,8000000.0,2000000.0,7274776.0,3212.7719623932603,7277988.771962393,8289214.974325254,100.0,1858280.0,94.66452913338647,0.21018264725454489,176303779.40772957,9491659.54624754,-508340.45375245996,289214.9743252536,-797555.4280777136
661,662,RepTurkey,2022-10-19,2022-10-25,6,0.021842999999999998,0.005,0.026843,0.11925448883907626,18.5811,0.882969,18.6015,0.884697,8000000.0,2000000.0,7063752.0,3117.602215182031,7066869.602215182,7987898.23206723,100.0,1858110.0,96.18721853113905,0.2082026356253493,179113296.02417663,9628970.56818948,-371029.4318105206,-12101.767932769842,-358927.66387775075
662,663,RepTurkey,2022-10-26,2022-11-01,6,0.021852,0.005,0.026852,0.1154184995097875,18.604085,0.873146,18.614257,0.867814,8000000.0,2000000.0,6985168.0,3083.9528751981197,6988251.952875198,8052707.092620306,100.0,1860408.5,97.8283655978482,0.2011118454457004,182374873.08606225,9797590.797530208,-202409.20246979222,52707.09262030572,-255116.29509009793
663,664,RepTurkey,2022-11-02,2022-11-08,6,0.021859000000000003,0.005,0.026859000000000004,0.11424456669399474,18.61592,0.868741,18.5237,0.870558,8000000.0,2000000.0,6949928.0,3069.194479992044,6952997.194479992,7986828.211882484,100.0,1861592.0,98.7727134678241,0.1989472718573514,184244851.8597051,9946438.986795569,-53561.01320443116,-13171.788117515855,-40389.22508691531
664,665,RepTurkey,2022-11-09,2022-11-15,6,0.029262999999999997,0.005,0.034262999999999995,0.11196806606436409,18.581317,0.866886,18.59929,0.849169,8000000.0,2000000.0,6935088.0,3907.131762550827,6938995.131762551,8171512.539627037,100.0,1858131.7,102.38551791228265,0.1947569469002562,190607660.51056078,10248114.874845264,248114.87484526448,171512.539627037,76602.33521822747
665,666,RepTurkey,2022-11-16,2022-11-22,6,0.029265,0.005,0.034265,0.10367879142522955,18.606942,0.842385,18.625095,0.844254,8000000.0,2000000.0,6739080.0,3796.9252753238766,6742876.925275324,7986787.063224248,100.0,1860694.2,97.4266537863574,0.17957934077301532,181615351.86349943,9751110.094391434,-248889.90560856648,-13212.936775752343,-235676.96883281413
666,667,RepTurkey,2022-11-23,2022-11-29,6,0.029271,0.005,0.034270999999999996,0.10384634779548482,18.618286,0.84131,18.640192,0.832517,8000000.0,2000000.0,6730480.0,3792.744074694073,6734272.744074694,8089051.327570121,100.0,1861828.6,99.94935029525567,0.17988489116245723,186423473.76619962,10001156.306018716,1156.3060187157243,89051.3275701208,-87895.02155140508
667,668,RepTurkey,2022-11-30,2022-12-06,6,0.029272999999999997,0.005,0.034273,0.09944883815274617,18.638099,0.834749,18.63241,0.820104,8000000.0,2000000.0,6677992.0,3763.38583597433,6681755.3858359745,8147448.842873555,100.0,1863809.9,99.06090478123886,0.1718826704616053,184951051.65707508,9926308.601897182,-73691.39810281806,147448.84287355468,-221140.24097637273
668,669,RepTurkey,2022-12-07,2022-12-13,6,0.029275000000000002,0.005,0.034275,0.10020253667906101,18.6326,0.824453,18.6437,0.814212,8000000.0,2000000.0,6595624.0,3717.184271728503,6599341.184271729,8105187.818739749,100.0,1863260.0,99.6438311062251,0.173251690508033,185985177.69184098,9975765.41629832,-24234.583701679483,105187.81873974856,-129422.40244142804
669,670,RepTurkey,2022-12-14,2022-12-20,6,0.029287999999999998,0.005,0.034288,0.10002826096805546,18.64031,0.80939,18.643065,0.82535,8000000.0,2000000.0,6475120.0,3650.654720632863,6478770.654720633,7849725.152626926,100.0,1864031.0,99.7081146931813,0.17293504391836215,186181373.02249563,9986628.970209332,-13371.029790667817,-150274.84737307392,136903.8175824061
670,671,RepTurkey,2022-12-21,2022-12-27,6,0.034275,0.005,0.039275,0.10429984080499809,18.6557,0.821886,18.688508,0.826788,8000000.0,2000000.0,6575088.0,4246.355507401029,6579334.355507401,7957704.218623639,100.0,1865570.0,101.3030681564328,0.18071212322176117,189325095.97631517,10130562.374284517,130562.37428451702,-42295.781376360916,172858.15566087794
671,672,RepTurkey,2022-12-28,2023-01-03,6,0.034282,0.005,0.039282,0.1093161219375353,18.688145,0.831521,18.7178,0.828529,8000000.0,2000000.0,6652168.0,4296.901639533482,6656464.901639533,8034075.936556878,100.0,1868814.5,104.03912613512688,0.18988756167284374,194784692.11727792,10406388.150171382,406388.15017138235,34075.93655687757,372312.2136145048
672,673,RepTurkey,2023-01-04,2023-01-10,6,0.034267,0.005,0.039266999999999996,0.10631521414504076,18.7303,0.834405,18.777401,0.821356,8000000.0,2000000.0,6675240.0,4310.157755480403,6679550.15775548,8132344.753986676,100.0,1873030.0,102.73709399487132,0.18439297599429474,192775032.7410404,10266331.998823501,266331.99882350117,132344.75398667622,133987.24483682495
673,674,RepTurkey,2023-01-11,2023-01-17,6,0.034274,0.005,0.039273999999999996,0.10937063608621739,18.7901,0.821766,18.7889,0.819565,8000000.0,2000000.0,6574128.0,4245.627377853194,6578373.627377853,8026664.9105047835,100.0,1879010.0,102.38702500167236,0.18998752825558912,192743232.3138599,10258356.386688944,258356.38668894395,26664.910504783504,231691.47618416045
674,675,RepTurkey,2023-01-18,2023-01-24,6,0.034281,0.005,0.039280999999999996,0.11266922559430716,18.7875,0.814165,18.769884,0.807309,8000000.0,2000000.0,6513320.0,4207.107019937858,6517527.107019938,8073150.561953275,100.0,1878750.0,104.44485755415444,0.19604654565211752,196594098.57751158,10473911.217432754,473911.2174327541,73150.56195327546,400760.65547947865
675,676,RepTurkey,2023-01-25,2023-01-31,6,0.034279000000000004,0.005,0.039279,0.11030143991328638,18.8042,0.811547,18.811509,0.810462,8000000.0,2000000.0,6492376.0,4193.365210478374,6496569.365210478,8015883.983716051,100.0,1880420.0000000002,103.33337285941795,0.1916952525116772,194670608.57903475,10348484.4612431,348484.46124310046,15883.983716051094,332600.47752704937
676,677,RepTurkey,2023-02-01,2023-02-07,6,0.034268,0.005,0.039268,0.11114515248193993,18.80745,0.812038,18.831573,0.829958,8000000.0,2000000.0,6496304.0,4194.726836354664,6500498.7268363545,7832322.511303409,100.0,1880745.0,104.24467452858394,0.19324456647188587,196421094.1484308,10430413.547951136,430413.5479511358,-167677.488696591,598091.0366477268
677,678,RepTurkey,2023-02-08,2023-02-14,6,0.039269,0.005,0.044268999999999996,0.11031883382587607,18.8309,0.82961,18.842357,0.823293,8000000.0,2000000.0,6636880.0,4831.478960885387,6641711.478960886,8067251.244649093,100.0,1883090.0,101.64677838869281,0.1917271798528375,191771071.4510726,10177658.317962695,177658.3179626949,67251.24464909267,110407.07331360225
678,679,RepTurkey,2023-02-15,2023-02-21,6,0.039272999999999995,0.005,0.04427299999999999,0.11606238101050814,18.8435,0.823083,18.863005,0.831232,8000000.0,2000000.0,6584664.0,4793.9003272547725,6589457.900327255,7927339.058562778,100.0,1884350.0,102.75501703105134,0.20230015551058864,194007620.64049795,10285085.57573398,285085.57573398016,-72660.94143722206,357746.5171712022
679,680,RepTurkey,2023-02-22,2023-02-28,6,0.03927,0.005,0.04427,0.12029135838493882,18.867555,0.826013,18.8857,0.830584,8000000.0,2000000.0,6608104.0,4810.639474021283,6612914.639474021,7961765.02253116,100.0,1886755.5,105.61135287876564,0.2101239535925967,199659253.4315745,10571980.568979412,571980.5689794123,-38234.97746883985,610215.5464482522
680,681,RepTurkey,2023-03-01,2023-03-07,6,0.03927,0.005,0.04427,0.10867463074008933,18.8817,0.830513,18.9048,0.830775,8000000.0,2000000.0,6644104.0,4836.84714585344,6648940.847145854,8003299.14495002,100.0,1888170.0,102.13217765938936,0.18871162161345725,193199233.5137111,10219586.21692433,219586.21692433022,3299.144950020127,216287.0719743101
681,682,RepTurkey,2023-03-08,2023-03-14,6,0.039272999999999995,0.005,0.04427299999999999,0.10942759285777227,18.925201,0.845924,18.973435,0.822408,8000000.0,2000000.0,6767392.0,4926.933663351893,6772318.933663351,8234743.50159939,100.0,1892520.1,102.09641239521434,0.19009197987609852,193579265.48859662,10202647.306014786,202647.30601478554,234743.50159939006,-32096.195584604517
682,683,RepTurkey,2023-03-15,2023-03-21,6,0.039272,0.005,0.044272,0.11304576456665116,18.989075,0.822613,19.02002,0.815675,8000000.0,2000000.0,6580904.0,4791.054637968932,6585695.054637969,8073920.439682432,100.0,1898907.5,105.4261582932549,0.19673946343775375,200568112.72191685,10545105.248149943,545105.2481499426,73920.43968243245,471184.80846751016
683,684,RepTurkey,2023-03-22,2023-03-28,6,0.03927,0.005,0.04427,0.11212572640532295,19.032962,0.817735,19.096033,0.811983,8000000.0,2000000.0,6541880.0,4762.429005704261,6546642.429005704,8062536.320348707,100.0,1903296.2,106.17920446644098,0.19504684288262555,202461708.29488066,10602291.49660983,602291.4966098294,62536.32034870703,539755.1762611223
684,685,RepTurkey,2023-03-29,2023-04-04,6,0.041767000000000006,0.005,0.046767,0.1091453171486137,19.128999,0.811056,19.2044,0.805766,8000000.0,2000000.0,6488448.0,4990.058921228938,6493438.058921229,8058714.389687861,100.0,1912899.9,105.74824475727345,0.1895743797197158,202648443.6333723,10552188.229435563,552188.2294355631,58714.389687861316,493473.8397477018
685,686,RepTurkey,2023-04-05,2023-04-11,6,0.041769,0.005,0.046769,0.10576403131540175,19.241679,0.800961,19.273393,0.806181,8000000.0,2000000.0,6407688.0,4928.159800411602,6412616.159800411,7954313.187485702,100.0,1924167.9,102.28780392355078,0.18338556544469395,197171773.48954248,10230257.510420842,230257.5104208421,-45686.812514297664,275944.32293513976
686,687,RepTurkey,2023-04-12,2023-04-18,6,0.041767000000000006,0.005,0.046767,0.108454931497969,19.304765,0.804033,19.3936,0.807496,8000000.0,2000000.0,6432264.0,4946.8495943713715,6437210.849594371,7971817.630792439,100.0,1930476.5,103.96847637652544,0.18830905659734135,201072226.59418586,10367968.123204865,367968.12320486456,-28182.369207561016,396150.4924124256
687,688,RepTurkey,2023-04-19,2023-04-25,6,0.041774,0.005,0.046773999999999996,0.10701085781828432,19.400599,0.805234,19.41339,0.801171,8000000.0,2000000.0,6441872.0,4954.980628108015,6446826.980628108,8046755.287732716,100.0,1940059.9,99.82280065435052,0.18566521410875578,194022414.2919165,9994257.277678782,-5742.72232121788,46755.28773271572,-52498.0100539336
688,689,RepTurkey,2023-04-26,2023-05-02,6,0.041784,0.005,0.046784,0.10519656316299483,19.431885,0.804848,19.4635,0.800226,8000000.0,2000000.0,6438784.0,4953.664634411236,6443737.664634411,8052397.27856182,100.0,1943188.5,99.00302011289355,0.18234896976190737,192735868.56967163,9902426.006097138,-97573.99390286207,52397.278561820276,-149971.27246468235
689,690,RepTurkey,2023-05-03,2023-05-09,6,0.041778,0.005,0.046778,0.10292751567528198,19.476431,0.800764,19.508691,0.79283,8000000.0,2000000.0,6406112.0,4927.8961796432495,6411039.896179643,8086273.092818944,100.0,1947643.1000000003,97.2405231130324,0.17820996778633746,189736923.2955984,9725763.932372417,-274236.0676275827,86273.09281894378,-360509.1604465265
690,691,RepTurkey,2023-05-10,2023-05-16,6,0.041775,0.005,0.046775,0.10322346051068944,19.52506,0.792328,19.6755,0.798282,8000000.0,2000000.0,6338624.0,4875.668263208342,6343499.668263208,7946439.56429333,100.0,1952506.0,91.99800641807855,0.17874927256516143,179975668.54651597,9147196.693680769,-852803.3063192312,-53560.435706670396,-799242.8706125608
691,692,RepTurkey,2023-05-17,2023-05-23,6,0.044273999999999994,0.005,0.04927399999999999,0.11079118394866452,19.741514,0.801398,19.836499,0.804104,8000000.0,2000000.0,6411184.0,5195.057322161956,6416379.057322162,7979538.787671945,100.0,1974151.4,90.28193413906631,0.19259441296776106,178610417.20533803,9004130.07382694,-995869.9261730593,-20461.212328054942,-975408.7138450043
692,693,RepTurkey,2023-05-24,2023-05-30,6,0.044277,0.005,0.049276999999999994,0.1144059639445345,19.8699,0.804201,20.200412,0.809257,8000000.0,2000000.0,6433608.0,5213.545282347018,6438821.545282347,7956460.7353193695,100.0,1986990.0,95.16901134736912,0.199244715951548,189495771.11525753,9380787.437169971,-619212.562830029,-43539.26468063053,-575673.2981493985
693,694,RepTurkey,2023-05-31,2023-06-06,6,0.044278000000000005,0.005,0.049278,0.10938665701000723,20.6314,0.806959,21.4334,0.802907,8000000.0,2000000.0,6455672.0,5231.531295009342,6460903.531295009,8046889.031101994,100.0,2063140.0,105.15487301888183,0.1900169080317791,217341256.20381254,10140307.006999008,140307.00699900836,46889.03110199422,93417.97589701414
694,695,RepTurkey,2023-06-07,2023-06-13,6,0.044278000000000005,0.005,0.049278,0.10411568480889817,22.303664,0.805109,23.731,0.797825,8000000.0,2000000.0,6440872.0,5219.537708103729,6446091.537708104,8079580.7823872445,100.0,2230366.4,100.95900608958438,0.18037615275176974,225577879.87006322,9505620.490921713,-494379.5090782866,79580.78238724452,-573960.2914655311
695,696,RepTurkey,2023-06-14,2023-06-20,6,0.044283,0.005,0.049283,0.10461995410271954,23.6709,0.792844,23.6264,0.782721,8000000.0,2000000.0,6342752.0,5140.54521300062,6347892.545213001,8110032.240367897,100.0,2367090.0,101.07169660120684,0.18129627870853524,239674946.91611886,10144370.150176026,144370.15017602593,110032.24036789685,34337.90980812907
696,697,RepTurkey,2023-06-21,2023-06-27,6,0.044288,0.005,0.049288,0.10338533369919345,23.617691,0.783428,26.0124,0.785253,8000000.0,2000000.0,6267424.0,5080.010449055212,6272504.010449056,7987876.5320846345,100.0,2361769.1,100.589617667032,0.1790443240722838,237992312.13893458,9149187.008462679,-850812.9915373214,-12123.467915365472,-838689.5236219559
697,698,RepTurkey,2023-06-28,2023-07-03,5,0.049279,0.005,0.054279,0.1036405403866505,26.038399,0.785814,26.02145,0.787244,8000000.0,2000000.0,6286512.0,4676.061302561388,6291188.061302561,7991408.07843891,100.0,2603839.9,101.42759851884762,0.14959132882590156,264490739.85524723,10164335.18713397,164335.18713396974,-8591.921561090276,172927.10869506001
698,699,RepTurkey,2023-07-05,2023-07-11,6,0.0493,0.005,0.054299999999999994,0.10573315083761041,26.0072,0.787272,26.099552,0.776346,8000000.0,2000000.0,6298176.0,5624.278902831124,6303800.2789028315,8119833.526420992,100.0,2600720.0,102.77250841102418,0.18332914085278046,267759305.83791742,10259153.330981215,259153.33098121546,119833.52642099187,139319.8045602236
699,700,RepTurkey,2023-07-12,2023-07-18,6,0.049298,0.005,0.054298,0.10392433274284257,26.111884,0.771298,26.371801,0.763612,8000000.0,2000000.0,6170384.0,5509.9574467978,6175893.957446798,8087738.219733056,100.0,2611188.4,105.23294206148734,0.18002711945599836,275253122.3348367,10437403.282955028,437403.2829550281,87738.21973305568,349665.06322197244
700,701,RepTurkey,2023-07-19,2023-07-25,6,0.049303,0.005,0.054303,0.10330020868049833,26.951824,0.768175,26.9413,0.779259,8000000.0,2000000.0,6145400.0,5488.153078669046,6150888.153078669,7893252.632409338,100.0,2695182.4,105.93966275004104,0.1788891579876204,286008853.41600525,10616000.468277525,616000.4682775252,-106747.36759066209,722747.8358681872
701,702,RepTurkey,2023-07-26,2023-08-01,6,0.04931,0.005,0.05431,0.10163772741772785,26.9518,0.775917,26.9619,0.779273,8000000.0,2000000.0,6207336.0,5544.179966558688,6212880.179966559,7972661.929730093,100.0,2695180.0,108.10428293022323,0.17586142967109428,291834479.4759,10823958.232761785,823958.2327617854,-27338.070269906893,851296.3030316923
702,703,RepTurkey,2023-08-02,2023-08-08,6,0.049303999999999994,0.005,0.05430399999999999,0.10008104287386378,26.968199,0.782231,27.010899,0.783633,8000000.0,2000000.0,6257848.0,5588.677791703036,6263436.6777917035,7992818.931555592,100.0,2696819.9,106.60318517154958,0.1730309390669745,287956224.45381135,10660741.963968374,660741.9639683738,-7181.068444407545,667923.0324127814
703,704,RepTurkey,2023-08-09,2023-08-15,6,0.051827,0.005,0.056826999999999996,0.10127419174268937,27.105124,0.783724,27.053101,0.788378,8000000.0,2000000.0,6269792.0,5859.615390323687,6275651.615390324,7960206.417975037,100.0,2710512.4,106.65915959668357,0.1752000251064333,289575856.5009211,10703980.16482181,703980.1648218092,-39793.58202496264,743773.7468467718
704,705,RepTurkey,2023-08-16,2023-08-22,6,0.051837999999999995,0.005,0.05683799999999999,0.10687241858275703,27.070506,0.786824,27.202401,0.782933,8000000.0,2000000.0,6294592.0,5883.9322113968965,6300475.932211397,8047273.434906176,100.0,2707050.6,107.44384460846626,0.18541195694314722,291357843.5629455,10710739.966039965,710739.9660399649,47273.43490617629,663466.5311337886
705,706,RepTurkey,2023-08-23,2023-08-29,6,0.051859,0.005,0.056859,0.10952097353263027,27.2147,0.7842520000000001,26.51887,0.792215,8000000.0,2000000.0,6274016.000000001,5866.8664412213775,6279882.866441222,7926993.134996462,100.0,2721470.0,111.0638423083804,0.19026324126881086,302774710.63020384,11417330.777299479,1417330.7772994787,-73006.86500353832,1490337.642303017
706,707,RepTurkey,2023-08-30,2023-09-05,6,0.051855000000000005,0.005,0.056855,0.10090738309737124,26.507599,0.791712,26.784599,0.791966,8000000.0,2000000.0,6333696.0,5922.2566817702445,6339618.25668177,8004912.151129936,100.0,2650759.9,107.94475913368154,0.1745329094663449,286598283.7643655,10700114.784782311,700114.784782311,4912.151129935868,695202.6336523751
707,708,RepTurkey,2023-09-06,2023-09-12,6,0.05184999999999999,0.005,0.05684999999999999,0.10443854698466067,26.78567,0.795475,26.878201,0.7993640000000001,8000000.0,2000000.0,6363800.0,5949.881573290732,6369749.881573291,7968522.32721675,100.0,2678567.0,109.5931854081417,0.1809652168207585,294037417.3170538,10939624.17042174,939624.17042174,-31477.67278324999,971101.84320499
708,709,RepTurkey,2023-09-13,2023-09-19,6,0.051851,0.005,0.056851,0.10667193911890274,26.9106,0.800219,27.0139,0.807912,8000000.0,2000000.0,6401752.0,5985.470407244567,6407737.470407245,7931231.953984153,100.0,2691060.0,109.47640283934871,0.1850452671284958,295105536.5414166,10924210.741189409,924210.741189409,-68768.04601584654,992978.7872052556
709,710,RepTurkey,2023-09-20,2023-09-26,6,0.051849,0.005,0.056849,0.10745019170501455,27.0295,0.807129,27.2143,0.819293,8000000.0,2000000.0,6457032.0,6036.943274559469,6463068.943274559,7888592.900555185,100.0,2702950.0,109.53888677736813,0.18646915240515358,296582150.8103807,10898026.06755936,898026.0675593596,-111407.09944481496,1009433.1670041746
710,711,RepTurkey,2023-09-27,2023-10-03,6,0.051859999999999996,0.005,0.056859999999999994,0.11095444001337584,27.309701,0.823315,27.5079,0.828773,8000000.0,2000000.0,6586520.0,6159.199001909709,6592679.19900191,7954746.594063646,100.0,2730970.1,109.99131571734854,0.1928942457815765,300909782.9014304,10939031.438293379,939031.4382933788,-45253.40593635384,984284.8442297326
711,712,RepTurkey,2023-10-04,2023-10-10,6,0.051872,0.005,0.056872,0.11361168558681643,27.54165,0.82776,27.72967,0.8180069999999999,8000000.0,2000000.0,6622080.0,6193.759431129007,6628273.759431129,8102954.815094651,100.0,2754165.0,111.55540616942595,0.19778137835761744,307786717.78254133,11099544.920027586,1099544.9200275857,102954.81509465072,996590.104932935
712,713,RepTurkey,2023-10-11,2023-10-17,6,0.051866,0.005,0.056866,0.11513177709270556,27.732499,0.813411,27.9009,0.8198770000000001,8000000.0,2000000.0,6507288.0,6085.749839583024,6513373.749839583,7944330.368871896,100.0,2773249.9,111.5980536227034,0.20058293347912196,310045557.6495695,11112385.53772708,1112385.5377270803,-55669.6311281044,1168055.1688551847
713,714,RepTurkey,2023-10-18,2023-10-24,6,0.051872,0.005,0.056872,0.11728353529876064,27.9789,0.8208260000000001,28.0873,0.815315,8000000.0,2000000.0,6566608.0,6141.875397235791,6572749.875397236,8061607.937296917,100.0,2797890.0,111.09596832518773,0.20455594918093384,311406623.86201334,11087097.152877398,1087097.1528773978,61607.93729691673,1025489.2155804811
714,715,RepTurkey,2023-10-25,2023-10-31,6,0.051876,0.005,0.056875999999999996,0.11640733519837838,28.123620000000003,0.821427,28.283502,0.823357,8000000.0,2000000.0,6571416.0,6146.804909842323,6577562.804909842,7988713.042956873,100.0,2812362.0,111.79465607239828,0.20293709762810885,314977775.1228418,11136448.913675604,1136448.9136756044,-11286.957043127157,1147735.8707187315
715,716,RepTurkey,2023-11-01,2023-11-07,6,0.051864999999999994,0.005,0.05686499999999999,0.11478924281016882,28.319791,0.8237909999999999,28.468399,0.810768,8000000.0,2000000.0,6590327.999999999,6163.3021233945265,6596491.302123394,8136102.192147931,100.0,2831979.1,114.16951152229629,0.1999512650846447,323891928.2920906,11377244.231124151,1377244.2311241515,136102.19214793108,1241142.0389762204
716,717,RepTurkey,2023-11-08,2023-11-14,6,0.051866,0.005,0.056866,0.11295971990595977,28.507101,0.814646,28.614515,0.815013,8000000.0,2000000.0,6517168.0,6094.989819189749,6523262.9898191895,8003875.999302085,100.0,2850710.1,112.97970745229772,0.19658109859285097,322632788.8525381,11275144.410189657,1275144.4101896565,3875.9993020845577,1271268.410887572
717,718,RepTurkey,2023-11-15,2023-11-21,6,0.051868,0.005,0.056867999999999995,0.11310365235831589,28.662478000000004,0.800589,28.7731,0.798182,8000000.0,2000000.0,6404712.0,5990.029413303204,6410702.029413303,8031629.414611334,100.0,2866247.8000000007,116.53239707976913,0.19684601334846044,334574936.21131355,11628046.203270191,1628046.2032701913,31629.41461133398,1596416.7886588573
718,719,RepTurkey,2023-11-22,2023-11-28,6,0.051888,0.005,0.056887999999999994,0.11118649992038536,28.812005,0.798441,28.933194,0.792032,8000000.0,2000000.0,6387528.0,5976.059990485949,6393504.059990486,8072279.983625013,100.0,2881200.5,116.21568452749467,0.19332052660203558,335397683.56636596,11592141.661455212,1592141.6614552122,72279.98362501338,1519861.6778301988
719,720,RepTurkey,2023-11-29,2023-12-05,6,0.051879,0.005,0.056879,0.11277909027831784,28.925499,0.786859,28.9226,0.791273,8000000.0,2000000.0,6294872.0,5888.440482652642,6300760.440482653,7962814.907727994,100.0,2892549.9,118.02569058906911,0.19624869482879695,341962858.65344495,11823378.902776547,1823378.9027765468,-37185.092272005975,1860563.9950485528
