date,SONIA,5Y
2006-07-31,4.8059,4.7202
2006-08-01,4.7586,4.7356
2006-08-02,4.5724,4.7587
2006-08-03,4.7086,4.8612
2006-08-04,4.8197,4.8539
2006-08-07,4.8046,4.8408
2006-08-08,4.7885,4.8471
2006-08-09,4.7847,4.8493
2006-08-10,4.7876,4.8653
2006-08-11,4.8039,4.9093
2006-08-14,4.8448,4.937
2006-08-15,4.8742,4.9073
2006-08-16,4.8426,4.8579
2006-08-17,4.8144,4.8252
2006-08-18,4.8181,4.7845
2006-08-21,4.8053,4.7443
2006-08-22,4.8026,4.7067
2006-08-23,4.8023,4.7256
2006-08-24,4.8073,4.7301
2006-08-25,4.8493,4.7283
2006-08-29,4.8557,4.7368
2006-08-30,4.8414,4.7229
2006-08-31,4.8703,4.698
2006-09-01,4.7893,4.6767
2006-09-04,4.785,4.6931
2006-09-05,4.7702,4.7088
2006-09-06,4.6902,4.7295
2006-09-07,4.793,4.7255
2006-09-08,4.8162,4.7046
2006-09-11,4.8106,4.7394
2006-09-12,4.79,4.7876
2006-09-13,4.7787,4.7575
2006-09-14,4.7802,4.7701
2006-09-15,4.7843,4.7792
2006-09-18,4.7904,4.8468
2006-09-19,4.7913,4.819
2006-09-20,4.7809,4.807
2006-09-21,4.7754,4.7949
2006-09-22,4.7817,4.7093
2006-09-25,4.8037,4.6735
2006-09-26,4.7879,4.6746
2006-09-27,4.7795,4.6716
2006-09-28,4.7976,4.6768
2006-09-29,4.8972,4.7062
2006-10-02,4.8541,4.7257
2006-10-03,4.9117,4.76
2006-10-04,4.7399,4.7387
2006-10-05,4.8257,4.7243
2006-10-06,4.7888,4.7673
2006-10-09,4.8063,4.7633
2006-10-10,4.8048,4.8184
2006-10-11,4.8007,4.8224
2006-10-12,4.8028,4.8295
2006-10-13,4.7979,4.8608
2006-10-16,4.7912,4.8545
2006-10-17,4.7987,4.8455
2006-10-18,4.8178,4.8573
2006-10-19,4.8202,4.8655
2006-10-20,4.8423,4.8994
2006-10-23,4.8489,4.9171
2006-10-24,4.8451,4.9223
2006-10-25,4.8389,4.9266
2006-10-26,4.8366,4.8917
2006-10-27,4.8426,4.84
2006-10-30,4.8587,4.8204
2006-10-31,4.8876,4.7681
2006-11-01,4.8235,4.7681
2006-11-02,4.7966,4.7923
2006-11-03,4.7922,4.7681
2006-11-06,4.7975,4.8575
2006-11-07,4.7983,4.8146
2006-11-08,4.7426,4.8387
2006-11-09,5.0628,4.8106
2006-11-10,5.1016,4.7861
2006-11-13,5.0927,4.8219
2006-11-14,5.09,4.7874
2006-11-15,5.0707,4.7942
2006-11-16,5.058,4.8049
2006-11-17,5.0686,4.7944
2006-11-20,5.0672,4.7775
2006-11-21,5.0652,4.7925
2006-11-22,5.068,4.7962
2006-11-23,5.0737,4.817
2006-11-24,5.075,4.7751
2006-11-27,5.0756,4.81
2006-11-28,5.0688,4.7782
2006-11-29,5.0622,4.7913
2006-11-30,5.078,4.7625
2006-12-01,5.0578,4.7158
2006-12-04,5.0553,4.703
2006-12-05,5.0448,4.7185
2006-12-06,5.0159,4.7192
2006-12-07,5.0813,4.7465
2006-12-08,5.1172,4.7751
2006-12-11,5.1121,4.8169
2006-12-12,5.09,4.8493
2006-12-13,5.0842,4.8685
2006-12-14,5.0829,4.9195
2006-12-15,5.0979,4.9188
2006-12-18,5.0887,4.7861
2006-12-19,5.0806,4.9673
2006-12-20,5.0784,4.9582
2006-12-21,5.078,4.9753
2006-12-22,5.0714,4.9787
2006-12-27,5.0804,5.0289
2006-12-28,5.0848,5.0255
2006-12-29,5.201,4.9866
2007-01-02,5.0783,5.0022
2007-01-03,5.078,5.0145
2007-01-04,5.0722,5.0012
2007-01-05,5.0678,5.0242
2007-01-08,5.0526,5.0173
2007-01-09,5.0419,5.0322
2007-01-10,4.9825,5.0366
2007-01-11,5.2352,5.1196
2007-01-12,5.3051,5.1628
2007-01-15,5.3123,5.155
2007-01-16,5.3097,5.1489
2007-01-17,5.3071,5.1773
2007-01-18,5.3082,5.1933
2007-01-19,5.3087,5.2009
2007-01-22,5.3121,5.1998
2007-01-23,5.3091,5.2107
2007-01-24,5.3008,5.2033
2007-01-25,5.3001,5.2486
2007-01-26,5.3004,5.2439
2007-01-29,5.3002,5.2635
2007-01-30,5.3016,5.2346
2007-01-31,5.3237,5.2306
2007-02-01,5.3041,5.2627
2007-02-02,5.3024,5.2667
2007-02-05,5.3019,5.2648
2007-02-06,5.287,5.2639
2007-02-07,5.2267,5.2323
2007-02-08,5.3501,5.1707
2007-02-09,5.3314,5.1628
2007-02-12,5.3227,5.2207
2007-02-13,5.3227,5.179
2007-02-14,5.3232,5.1794
2007-02-15,5.3234,5.0906
2007-02-16,5.3234,5.1043
2007-02-19,5.4,5.1202
2007-02-20,5.3285,5.1328
2007-02-21,5.3248,5.1126
2007-02-22,5.3202,5.1546
2007-02-23,5.3205,5.121
2007-02-26,5.3185,5.0869
2007-02-27,5.3162,5.0623
2007-02-28,5.3178,5.0537
2007-03-01,5.3108,5.0495
2007-03-02,5.298,5.0319
2007-03-05,5.2881,5.0024
2007-03-06,5.2639,5.0154
2007-03-07,5.2269,5.0163
2007-03-08,5.3397,5.0105
2007-03-09,5.3274,5.046
2007-03-12,5.3244,5.0394
2007-03-13,5.3266,5.0003
2007-03-14,5.3272,4.9688
2007-03-15,5.314,5.0137
2007-03-16,5.3077,5.0218
2007-03-19,5.3117,5.0599
2007-03-20,5.3126,5.097
2007-03-21,5.3046,5.095
2007-03-22,5.2979,5.1147
2007-03-23,5.2897,5.1525
2007-03-26,5.2967,5.1591
2007-03-27,5.2985,5.1848
2007-03-28,5.2969,5.1706
2007-03-29,5.2951,5.2023
2007-03-30,5.3123,5.2155
2007-04-02,5.2843,5.2321
2007-04-03,5.2673,5.2665
2007-04-04,5.2546,5.2311
2007-04-05,5.3416,5.2197
2007-04-10,5.3122,5.2371
2007-04-11,5.3182,5.2409
2007-04-12,5.317,5.2724
2007-04-13,5.3111,5.3068
2007-04-16,5.3058,5.2981
2007-04-17,5.3027,5.3199
2007-04-18,5.2833,5.2765
2007-04-19,5.2731,5.2934
2007-04-20,5.2775,5.2979
2007-04-23,5.276,5.2845
2007-04-24,5.2689,5.2882
2007-04-25,5.2786,5.2965
2007-04-26,5.2891,5.3196
2007-04-27,5.2843,5.3352
2007-04-30,5.2935,5.2789
2007-05-01,5.2943,5.3145
2007-05-02,5.2801,5.3415
2007-05-03,5.2761,5.3704
2007-05-04,5.2635,5.3511
2007-05-08,5.2675,5.3391
2007-05-09,5.2561,5.3339
2007-05-10,5.5762,5.3484
2007-05-11,5.5651,5.3321
2007-05-14,5.5589,5.3772
2007-05-15,5.5556,5.3758
2007-05-16,5.5445,5.3391
2007-05-17,5.5539,5.4168
2007-05-18,5.5404,5.4212
2007-05-21,5.5402,5.4358
2007-05-22,5.5464,5.4423
2007-05-23,5.5773,5.5039
2007-05-24,5.5728,5.4963
2007-05-25,5.5764,5.5159
2007-05-29,5.5718,5.5187
2007-05-30,5.5669,5.5216
2007-05-31,5.5491,5.5393
2007-06-01,5.5424,5.5814
2007-06-04,5.5266,5.5893
2007-06-05,5.5066,5.6006
2007-06-06,5.5494,5.5488
2007-06-07,5.5847,5.6098
2007-06-08,5.5742,5.6458
2007-06-11,5.5741,5.6413
2007-06-12,5.5685,5.7098
2007-06-13,5.561,5.7381
2007-06-14,5.5568,5.7057
2007-06-15,5.5567,5.7133
2007-06-18,5.5581,5.7268
2007-06-19,5.5535,5.7041
2007-06-20,5.5438,5.7455
2007-06-21,5.5443,5.7607
2007-06-22,5.5432,5.7758
2007-06-25,5.5442,5.7424
2007-06-26,5.5241,5.7183
2007-06-27,5.5068,5.6733
2007-06-28,5.9199,5.6897
2007-06-29,6.4568,5.7241
2007-07-02,6.4707,5.6736
2007-07-03,6.4128,5.7167
2007-07-04,5.614,5.7482
2007-07-05,5.8154,5.7676
2007-07-06,5.8202,5.7954
2007-07-09,5.812,5.7921
2007-07-10,5.8034,5.6944
2007-07-11,5.8057,5.6996
2007-07-12,5.8037,5.716
2007-07-13,5.8012,5.7393
2007-07-16,5.8025,5.7086
2007-07-17,5.7971,5.7466
2007-07-18,5.7968,5.6839
2007-07-19,5.7925,5.6729
2007-07-20,5.7784,5.5787
2007-07-23,5.7781,5.5895
2007-07-24,5.7756,5.5813
2007-07-25,5.7715,5.5423
2007-07-26,5.7731,5.4524
2007-07-27,5.7749,5.4013
2007-07-30,5.7775,5.3726
2007-07-31,5.7774,5.4394
2007-08-01,5.7601,5.4286
2007-08-02,5.7914,5.4698
2007-08-03,5.8006,5.4384
2007-08-06,5.8112,5.4347
2007-08-07,5.8071,5.445
2007-08-08,5.8038,5.5374
2007-08-09,6.0186,5.4845
2007-08-10,6.49,5.4363
2007-08-13,6.1851,5.4507
2007-08-14,5.9554,5.3828
2007-08-15,5.9009,5.3255
2007-08-16,5.8771,5.2646
2007-08-17,5.9935,5.2455
2007-08-20,5.9293,5.2525
2007-08-21,5.8318,5.1732
2007-08-22,5.8129,5.28
2007-08-23,5.8057,5.2554
2007-08-24,5.814,5.2644
2007-08-28,5.8068,5.2371
2007-08-29,5.8175,5.1977
2007-08-30,5.9432,5.1861
2007-08-31,6.1242,5.1996
2007-09-03,6.1141,5.2427
2007-09-04,5.9913,5.2522
2007-09-05,5.8006,5.1965
2007-09-06,5.8219,5.1636
2007-09-07,5.8401,5.0749
2007-09-10,5.8252,5.0096
2007-09-11,5.8189,4.974
2007-09-12,5.8166,4.9761
2007-09-13,5.7898,5.0408
2007-09-14,5.8318,4.9719
2007-09-17,6.1414,4.9509
2007-09-18,5.964,5.0623
2007-09-19,5.8017,5.0757
2007-09-20,5.7316,5.1184
2007-09-21,5.6781,5.169
2007-09-24,5.679,5.1516
2007-09-25,5.6175,5.0826
2007-09-26,5.5805,5.1044
2007-09-27,5.7199,5.1101
2007-09-28,5.9288,5.0449
2007-10-01,5.7482,5.0221
2007-10-02,5.7604,5.0076
2007-10-03,5.7447,5.0039
2007-10-04,5.7604,4.9937
2007-10-05,5.775,5.0079
2007-10-08,5.7966,5.0129
2007-10-09,5.805,4.9759
2007-10-10,5.8026,5.1044
2007-10-11,5.7912,5.1193
2007-10-12,5.8096,5.1754
2007-10-15,5.7969,5.1943
2007-10-16,5.7852,5.1632
2007-10-17,5.7829,5.1159
2007-10-18,5.7814,5.0517
2007-10-19,5.7739,4.9767
2007-10-22,5.7676,4.9561
2007-10-23,5.7641,4.9779
2007-10-24,5.7507,4.9233
2007-10-25,5.7442,4.9283
2007-10-26,5.7514,4.9198
2007-10-29,5.7579,4.9169
2007-10-30,5.7684,4.9504
2007-10-31,5.8079,5.0103
2007-11-01,5.756,5.0
2007-11-02,5.7542,4.9351
2007-11-05,5.7626,4.9245
2007-11-06,5.7607,4.9259
2007-11-07,5.7592,4.8844
2007-11-08,5.7634,4.8164
2007-11-09,5.774,4.7514
2007-11-12,5.776,4.7691
2007-11-13,5.7818,4.7609
2007-11-14,5.7996,4.7392
2007-11-15,5.8028,4.6654
2007-11-16,5.8274,4.6074
2007-11-19,5.8576,4.5813
2007-11-20,5.835,4.5928
2007-11-21,5.7799,4.5254
2007-11-22,5.7802,4.4802
2007-11-23,5.772,4.5175
2007-11-26,5.7859,4.5205
2007-11-27,5.7794,4.57
2007-11-28,5.7841,4.679
2007-11-29,5.791,4.552
2007-11-30,5.8799,4.625
2007-12-03,5.8118,4.5789
2007-12-04,5.7949,4.519
2007-12-05,5.7842,4.467
2007-12-06,5.6702,4.5255
2007-12-07,5.6336,4.6194
2007-12-10,5.6301,4.6668
2007-12-11,5.6358,4.6269
2007-12-12,5.6061,4.7795
2007-12-13,5.5591,4.75
2007-12-14,5.5474,4.7836
2007-12-17,5.5562,4.7433
2007-12-18,5.5475,4.7393
2007-12-19,5.5318,4.664
2007-12-20,5.5179,4.5598
2007-12-21,5.5017,4.6115
2007-12-24,5.474,4.5624
2007-12-27,5.4049,4.5891
2007-12-28,5.3446,4.5112
2007-12-31,5.7799,4.4607
2008-01-02,5.535,4.4022
2008-01-03,5.5262,4.3989
2008-01-04,5.5423,4.3533
2008-01-07,5.5345,4.3493
2008-01-08,5.5103,4.3895
2008-01-09,5.4583,4.3306
2008-01-10,5.46,4.3269
2008-01-11,5.5429,4.3344
2008-01-14,5.5271,4.293
2008-01-15,5.5247,4.2888
2008-01-16,5.5112,4.2867
2008-01-17,5.5042,4.3238
2008-01-18,5.5024,4.3362
2008-01-21,5.5055,4.2573
2008-01-22,5.4817,4.369
2008-01-23,5.48,4.2919
2008-01-24,5.4688,4.4176
2008-01-25,5.4815,4.4378
2008-01-28,5.4992,4.3771
2008-01-29,5.5048,4.4737
2008-01-30,5.492,4.4521
2008-01-31,5.5156,4.3405
2008-02-01,5.5164,4.327
2008-02-04,5.5129,4.3618
2008-02-05,5.5163,4.2583
2008-02-06,5.5377,4.269
2008-02-07,5.3056,4.2169
2008-02-08,5.2843,4.219
2008-02-11,5.284,4.282
2008-02-12,5.2807,4.4169
2008-02-13,5.2726,4.4153
2008-02-14,5.2797,4.4114
2008-02-15,5.2843,4.3616
2008-02-18,5.2928,4.41
2008-02-19,5.2965,4.3981
2008-02-20,5.2918,4.4213
2008-02-21,5.2895,4.4451
2008-02-22,5.287,4.4497
2008-02-25,5.2925,4.4883
2008-02-26,5.2899,4.4793
2008-02-27,5.2838,4.4837
2008-02-28,5.2811,4.3772
2008-02-29,5.2976,4.2353
2008-03-03,5.3038,4.2206
2008-03-04,5.3053,4.1804
2008-03-05,5.2724,4.2339
2008-03-06,5.2573,4.1098
2008-03-07,5.2745,4.0197
2008-03-10,5.2829,3.9613
2008-03-11,5.2743,4.0514
2008-03-12,5.2767,4.1741
2008-03-13,5.263,4.0832
2008-03-14,5.2784,4.0495
2008-03-17,5.4005,3.9574
2008-03-18,5.379,3.9971
2008-03-19,5.2982,3.9326
2008-03-20,5.2841,3.9509
2008-03-25,5.3783,4.1471
2008-03-26,5.3579,4.1465
2008-03-27,5.2802,4.1935
2008-03-28,5.2552,4.0912
2008-03-31,5.4267,3.9892
2008-04-01,5.3105,4.1115
2008-04-02,5.2766,4.1145
2008-04-03,5.2278,4.1266
2008-04-04,5.1625,4.125
2008-04-07,5.1643,4.1853
2008-04-08,5.1347,4.1771
2008-04-09,5.1692,4.1884
2008-04-10,5.0817,4.1447
2008-04-11,5.022,4.0863
2008-04-14,5.0246,4.1158
2008-04-15,5.036,4.1099
2008-04-16,5.0162,4.205
2008-04-17,5.0088,4.3372
2008-04-18,5.0232,4.5072
2008-04-21,5.0127,4.4563
2008-04-22,5.0033,4.5306
2008-04-23,4.9782,4.519
2008-04-24,4.9883,4.617
2008-04-25,5.0096,4.6315
2008-04-28,5.0288,4.5766
2008-04-29,5.0337,4.5134
2008-04-30,5.0476,4.4875
2008-05-01,5.0548,4.4524
2008-05-02,5.0444,4.5739
2008-05-06,5.0292,4.4901
2008-05-07,5.0198,4.5239
2008-05-08,5.0179,4.4035
2008-05-09,5.0282,4.3767
2008-05-12,5.0291,4.4087
2008-05-13,5.0388,4.5306
2008-05-14,5.0165,4.6664
2008-05-15,5.0172,4.7208
2008-05-16,5.0225,4.6738
2008-05-19,5.0265,4.7518
2008-05-20,5.0244,4.723
2008-05-21,5.0316,4.8054
2008-05-22,5.0346,4.9338
2008-05-23,5.0319,4.9177
2008-05-27,5.0351,4.9233
2008-05-28,5.0305,4.9616
2008-05-29,5.0286,5.0412
2008-05-30,5.0654,5.0051
2008-06-02,5.0277,4.9553
2008-06-03,5.0172,5.0191
2008-06-04,4.9972,4.9242
2008-06-05,5.0057,5.0597
2008-06-06,5.0232,5.048
2008-06-09,5.0498,5.2991
2008-06-10,5.0429,5.2782
2008-06-11,5.0329,5.2551
2008-06-12,5.0301,5.3322
2008-06-13,5.0403,5.4814
2008-06-16,5.0291,5.4551
2008-06-17,5.0317,5.3338
2008-06-18,5.035,5.3424
2008-06-19,5.0286,5.4657
2008-06-20,5.0237,5.3493
2008-06-23,5.0143,5.3103
2008-06-24,5.0064,5.3086
2008-06-25,4.9829,5.2497
2008-06-26,4.9848,5.1229
2008-06-27,4.9931,5.1438
2008-06-30,5.288,5.2329
2008-07-01,5.0504,5.2401
2008-07-02,5.011,5.1999
2008-07-03,4.993,5.1028
2008-07-04,4.9996,5.0314
2008-07-07,4.9984,4.9758
2008-07-08,5.0175,4.9758
2008-07-09,5.0057,4.9226
2008-07-10,5.0082,4.8968
2008-07-11,5.0185,4.921
2008-07-14,5.017,4.9302
2008-07-15,5.023,4.8793
2008-07-16,5.018,4.9115
2008-07-17,5.0155,4.9502
2008-07-18,5.0039,5.103
2008-07-21,5.0067,5.1113
2008-07-22,5.0041,5.0469
2008-07-23,5.0077,5.1035
2008-07-24,5.0178,4.9964
2008-07-25,5.031,5.0042
2008-07-28,5.0225,4.9652
2008-07-29,5.0167,4.9139
2008-07-30,4.9814,4.8636
2008-07-31,4.9592,4.8279
2008-08-01,4.9634,4.8683
2008-08-04,4.9915,4.8195
2008-08-05,4.9836,4.7706
2008-08-06,4.9758,4.7365
2008-08-07,4.9925,4.6707
2008-08-08,5.0072,4.6759
2008-08-11,5.0043,4.7265
2008-08-12,4.9974,4.6428
2008-08-13,4.9885,4.5346
2008-08-14,5.0013,4.5889
2008-08-15,5.0083,4.5469
2008-08-18,4.9983,4.5657
2008-08-19,5.0021,4.5659
2008-08-20,5.0037,4.5452
2008-08-21,5.0014,4.5662
2008-08-22,4.9973,4.6031
2008-08-26,4.9961,4.4834
2008-08-27,4.9914,4.5101
2008-08-28,5.0017,4.4741
2008-08-29,5.035,4.4655
2008-09-01,5.0257,4.4179
2008-09-02,5.0238,4.4546
2008-09-03,5.0209,4.4342
2008-09-04,5.0183,4.4025
2008-09-05,5.0228,4.3328
2008-09-08,5.0199,4.4629
2008-09-09,5.0133,4.4135
2008-09-10,5.0075,4.4199
2008-09-11,5.0097,4.4111
2008-09-12,5.0122,4.5521
2008-09-15,5.3123,4.38
2008-09-16,5.5838,4.3299
2008-09-17,4.9772,4.3342
2008-09-18,4.8679,4.3039
2008-09-19,4.5343,4.5136
2008-09-22,4.2779,4.6148
2008-09-23,4.0472,4.5583
2008-09-24,4.475,4.4463
2008-09-25,4.6471,4.4994
2008-09-26,4.6946,4.4153
2008-09-29,4.9538,4.2043
2008-09-30,5.0906,4.2414
2008-10-01,3.6365,4.2058
2008-10-02,4.2665,4.1563
2008-10-03,4.4401,4.1723
2008-10-06,4.5747,3.9207
2008-10-07,4.9778,3.9282
2008-10-08,4.9417,3.9797
2008-10-09,4.7688,4.1053
2008-10-10,5.2796,4.1413
2008-10-13,4.9456,4.3682
2008-10-14,4.8272,4.4989
2008-10-15,4.6566,4.4595
2008-10-16,4.1802,4.447
2008-10-17,3.8702,4.3489
2008-10-20,4.0685,4.263
2008-10-21,4.084,4.2389
2008-10-22,3.9165,4.0417
2008-10-23,4.0196,4.0709
2008-10-24,4.3245,3.9324
2008-10-27,4.3653,3.9555
2008-10-28,4.3773,3.9693
2008-10-29,4.3622,3.9279
2008-10-30,4.286,3.9122
2008-10-31,4.2961,3.9623
2008-11-03,4.226,3.9234
2008-11-04,4.1649,3.8918
2008-11-05,4.1729,3.8217
2008-11-06,3.2876,3.6951
2008-11-07,2.6805,3.6078
2008-11-10,2.6395,3.6395
2008-11-11,2.5487,3.6669
2008-11-12,2.4835,3.5225
2008-11-13,2.4732,3.4943
2008-11-14,2.4452,3.4474
2008-11-17,2.4232,3.4455
2008-11-18,2.4275,3.4237
2008-11-19,2.3935,3.4205
2008-11-20,2.4427,3.2767
2008-11-21,2.4394,3.2514
2008-11-24,2.409,3.3257
2008-11-25,2.4241,3.345
2008-11-26,2.408,3.3175
2008-11-27,2.5565,3.4012
2008-11-28,2.646,3.3517
2008-12-01,2.5678,3.2076
2008-12-02,2.6021,3.0172
2008-12-03,2.6762,2.9498
2008-12-04,1.5024,3.0264
2008-12-05,1.4253,3.0319
2008-12-08,1.4278,3.2152
2008-12-09,1.363,3.2139
2008-12-10,1.376,3.2426
2008-12-11,1.4684,3.2734
2008-12-12,1.531,3.2538
2008-12-15,1.4773,3.1787
2008-12-16,1.5359,3.111
2008-12-17,1.5722,2.9404
2008-12-18,1.4878,2.8647
2008-12-19,1.5021,2.859
2008-12-22,1.5067,2.8208
2008-12-23,1.5097,2.8169
2008-12-24,1.5096,2.7497
2008-12-29,1.5677,2.7986
2008-12-30,1.5563,2.7648
2008-12-31,1.5373,2.6836
2009-01-02,1.562,2.6681
2009-01-05,1.5835,2.7515
2009-01-06,1.5881,2.7904
2009-01-07,1.6669,2.7963
2009-01-08,1.1551,2.7069
2009-01-09,1.2236,2.631
2009-01-12,1.2091,2.6301
2009-01-13,1.2167,2.7009
2009-01-14,1.2146,2.6565
2009-01-15,1.2412,2.646
2009-01-16,1.3196,2.7613
2009-01-19,1.3024,2.8343
2009-01-20,1.2947,2.8388
2009-01-21,1.2729,2.7527
2009-01-22,1.2493,2.7879
2009-01-23,1.246,2.8681
2009-01-26,1.2666,2.8641
2009-01-27,1.2526,2.8622
2009-01-28,1.308,2.8354
2009-01-29,1.3311,2.8312
2009-01-30,1.3414,2.8489
2009-02-02,1.3246,2.8451
2009-02-03,1.3088,2.8968
2009-02-04,1.3579,2.9141
2009-02-05,0.9987,2.8491
2009-02-06,0.8329,2.8679
2009-02-09,0.7951,2.8697
2009-02-10,0.7732,2.8178
2009-02-11,0.7649,2.5681
2009-02-12,0.7577,2.4186
2009-02-13,0.8334,2.5192
2009-02-16,0.915,2.4773
2009-02-17,0.9193,2.436
2009-02-18,0.9506,2.4771
2009-02-19,0.8582,2.5484
2009-02-20,0.7767,2.4877
2009-02-23,0.7483,2.5155
2009-02-24,0.6964,2.4472
2009-02-25,0.6803,2.457
2009-02-26,0.7522,2.6239
2009-02-27,0.9025,2.595
2009-03-02,0.8378,2.5338
2009-03-03,0.8816,2.4794
2009-03-04,0.8708,2.5193
2009-03-05,0.5662,2.3466
2009-03-06,0.4787,2.1833
2009-03-09,0.4969,2.2883
2009-03-10,0.5048,2.2572
2009-03-11,0.5033,2.26
2009-03-12,0.4773,2.2226
2009-03-13,0.4722,2.2581
2009-03-16,0.453,2.3463
2009-03-17,0.4334,2.3827
2009-03-18,0.4283,2.4218
2009-03-19,0.433,2.3537
2009-03-20,0.4464,2.3423
2009-03-23,0.4416,2.4158
2009-03-24,0.4494,2.52
2009-03-25,0.4582,2.502
2009-03-26,0.4529,2.5606
2009-03-27,0.4542,2.5473
2009-03-30,0.45,2.4421
2009-03-31,0.5027,2.4257
2009-04-01,0.4545,2.354
2009-04-02,0.4315,2.5814
2009-04-03,0.4144,2.6148
2009-04-06,0.4145,2.6817
2009-04-07,0.4168,2.6829
2009-04-08,0.4111,2.5964
2009-04-09,0.4166,2.5555
2009-04-14,0.4182,2.4904
2009-04-15,0.4206,2.5461
2009-04-16,0.4163,2.5111
2009-04-17,0.407,2.6379
2009-04-20,0.4165,2.5031
2009-04-21,0.4153,2.5903
2009-04-22,0.4068,2.6804
2009-04-23,0.3908,2.6477
2009-04-24,0.3786,2.6146
2009-04-27,0.3916,2.5908
2009-04-28,0.3786,2.5281
2009-04-29,0.3936,2.5059
2009-04-30,0.405,2.5686
2009-05-01,0.4257,2.5964
2009-05-05,0.3978,2.6148
2009-05-06,0.3998,2.6795
2009-05-07,0.4175,2.7243
2009-05-08,0.4225,2.765
2009-05-11,0.4101,2.6962
2009-05-12,0.4036,2.7194
2009-05-13,0.4005,2.5902
2009-05-14,0.4058,2.5689
2009-05-15,0.4184,2.6392
2009-05-18,0.4166,2.5828
2009-05-19,0.4122,2.6066
2009-05-20,0.4112,2.6833
2009-05-21,0.4076,2.6586
2009-05-22,0.4139,2.7098
2009-05-26,0.4177,2.615
2009-05-27,0.4213,2.6775
2009-05-28,0.4199,2.7121
2009-05-29,0.4301,2.6875
2009-06-01,0.4336,2.7877
2009-06-02,0.4258,2.7909
2009-06-03,0.4241,2.7292
2009-06-04,0.4144,2.8124
2009-06-05,0.4183,2.9204
2009-06-08,0.4208,3.0033
2009-06-09,0.427,2.9505
2009-06-10,0.4204,3.0115
2009-06-11,0.4273,3.1296
2009-06-12,0.4277,3.0522
2009-06-15,0.425,2.9453
2009-06-16,0.4237,2.9845
2009-06-17,0.4153,2.8923
2009-06-18,0.3988,2.9202
2009-06-19,0.409,2.8727
2009-06-22,0.411,2.8137
2009-06-23,0.4067,2.7832
2009-06-24,0.4089,2.7481
2009-06-25,0.413,2.7556
2009-06-26,0.4119,2.8313
2009-06-29,0.4139,2.8556
2009-06-30,0.3711,2.9478
2009-07-01,0.4195,3.0382
2009-07-02,0.416,2.9912
2009-07-03,0.43,2.9706
2009-07-06,0.4171,2.9193
2009-07-07,0.4248,2.921
2009-07-08,0.4158,2.851
2009-07-09,0.4157,2.9938
2009-07-10,0.4198,2.9471
2009-07-13,0.4163,2.8951
2009-07-14,0.4122,2.9582
2009-07-15,0.4035,3.0138
2009-07-16,0.4104,3.0024
2009-07-17,0.4171,3.0305
2009-07-20,0.4188,3.0654
2009-07-21,0.4171,3.047
2009-07-22,0.4154,3.1049
2009-07-23,0.4216,3.2241
2009-07-24,0.4211,3.2093
2009-07-27,0.4164,3.2244
2009-07-28,0.4192,3.1992
2009-07-29,0.4159,3.2236
2009-07-30,0.4166,3.1961
2009-07-31,0.4178,3.053
2009-08-03,0.4145,3.123
2009-08-04,0.4135,3.1145
2009-08-05,0.4201,3.1095
2009-08-06,0.4229,3.0008
2009-08-07,0.4219,3.0724
2009-08-10,0.4221,3.0312
2009-08-11,0.4191,3.0492
2009-08-12,0.4161,3.0
2009-08-13,0.4191,2.9814
2009-08-14,0.423,2.8937
2009-08-17,0.4163,2.8252
2009-08-18,0.4254,2.8796
2009-08-19,0.429,2.7628
2009-08-20,0.422,2.7657
2009-08-21,0.4267,2.7711
2009-08-24,0.4252,2.7467
2009-08-25,0.4191,2.6308
2009-08-26,0.4223,2.6266
2009-08-27,0.4263,2.6433
2009-08-28,0.4352,2.661
2009-09-01,0.4232,2.6724
2009-09-02,0.4232,2.6455
2009-09-03,0.4254,2.7117
2009-09-04,0.4267,2.7007
2009-09-07,0.4296,2.708
2009-09-08,0.4351,2.7418
2009-09-09,0.4307,2.8074
2009-09-10,0.4223,2.7425
2009-09-11,0.4391,2.6919
2009-09-14,0.438,2.7015
2009-09-15,0.4397,2.657
2009-09-16,0.4391,2.7316
2009-09-17,0.4319,2.7586
2009-09-18,0.4335,2.7682
2009-09-21,0.4287,2.7696
2009-09-22,0.4308,2.7853
2009-09-23,0.4282,2.7773
2009-09-24,0.4267,2.697
2009-09-25,0.4317,2.6358
2009-09-28,0.4314,2.6473
2009-09-29,0.43,2.6787
2009-09-30,0.4203,2.6532
2009-10-01,0.4384,2.5494
2009-10-02,0.4428,2.5137
2009-10-05,0.4413,2.4863
2009-10-06,0.4356,2.4797
2009-10-07,0.4385,2.4476
2009-10-08,0.4411,2.4253
2009-10-09,0.4463,2.5278
2009-10-12,0.4465,2.4556
2009-10-13,0.4469,2.47
2009-10-14,0.4465,2.56
2009-10-15,0.4483,2.6252
2009-10-16,0.4506,2.6727
2009-10-19,0.4484,2.6806
2009-10-20,0.4514,2.6193
2009-10-21,0.449,2.7896
2009-10-22,0.4554,2.8126
2009-10-23,0.4571,2.7613
2009-10-26,0.4516,2.7822
2009-10-27,0.4521,2.7117
2009-10-28,0.4493,2.7141
2009-10-29,0.4527,2.7733
2009-10-30,0.4489,2.7372
2009-11-02,0.4498,2.7894
2009-11-03,0.4479,2.8365
2009-11-04,0.4462,2.8875
2009-11-05,0.4518,2.9305
2009-11-06,0.4523,2.9239
2009-11-09,0.4487,2.8631
2009-11-10,0.4514,2.8324
